Title,Permalink
"Hindi - Adipurusha movie: Ramayana: Modernized or minimized? Souless remake unmakes soulful epic",https://www.thespiritualscientist.com/hindi-adipurusha-movie-ramayana-modernized-or-minimized-souless-remake-unmakes-soulful-epic/
"Does shabda make pratyaksha invalid? Part 1 The Monk's Podcast 206 with Radhika Raman Prabhu",https://www.thespiritualscientist.com/does-shabda-make-pratyaksha-invalid-part-1-the-monks-podcast-206-with-radhika-raman-prabhu/
"Does shabda make pratyaksha invalid? Part 2 The Monk's Podcast 206 with Radhika Raman Prabhu",https://www.thespiritualscientist.com/does-shabda-make-pratyaksha-invalid-part-2-the-monks-podcast-206-with-radhika-raman-prabhu/
"Chandraayana - India's Moon Mission: A Bhagavad-Gita perspective",https://www.thespiritualscientist.com/chandraayana-indias-moon-mission-a-bhagavad-gita-perspective/
"Bhagavad-gita perspective on the movie OPPENHEIMER",https://www.thespiritualscientist.com/bhagavad-gita-perspective-on-the-movie-oppenheimer/
"Oppenheimer movie_ Gita recited during sex scene_ Hindi",https://www.thespiritualscientist.com/oppenheimer-movie_-gita-recited-during-sex-scene_-hindi/
"OMG 2 Sex Education A Bhagavad Gita Perspective",https://www.thespiritualscientist.com/omg-2-sex-education-a-bhagavad-gita-perspective/
"Oppenheimer movie, atom bombs & sex scenes_ Western vs Indian visions of Bhagavad-gita- Discussion",https://www.thespiritualscientist.com/oppenheimer-movie-atom-bombs-sex-scenes_-western-vs-indian-visions-of-bhagavad-gita-discussion/
"Prabhupada's statements on the moon mission_ How to understand?",https://www.thespiritualscientist.com/prabhupadas-statements-on-the-moon-mission_-how-to-understand/
"4 ways human consciousness went down - Darn acronym",https://www.thespiritualscientist.com/4-ways-human-consciousness-went-down-darn-acronym/
"India on the moon Chandrayaan-3 success - A Bhagavad-gita perspective",https://www.thespiritualscientist.com/india-on-the-moon-chandrayaan-3-success-a-bhagavad-gita-perspective/
"Hindi - India on the moon Chandrayaan-3 success - A Bhagavad-gita perspective",https://www.thespiritualscientist.com/hindi-india-on-the-moon-chandrayaan-3-success-a-bhagavad-gita-perspective/
"When we feel left alone - Vritrasura pastime analysis - Hindi",https://www.thespiritualscientist.com/when-we-feel-left-alone-vritrasura-pastime-analysis-hindi/
"Eradicate Sanatana-Dharma - Hindi",https://www.thespiritualscientist.com/eradicate-sanatana-dharma-hindi/
"3 Ts of Prabhupada's historic outreach",https://www.thespiritualscientist.com/3-ts-of-prabhupadas-historic-outreach/
"Damodarashtakam verse 1 line 1_ Prayer for better chanting",https://www.thespiritualscientist.com/damodarashtakam-verse-1-line-1_-prayer-for-better-chanting/
"Damodarashtakam verse 1 line 2_ Prayer for better chanting",https://www.thespiritualscientist.com/damodarashtakam-verse-1-line-2_-prayer-for-better-chanting/
"Can material analytics about strategies and spiritual dependence on Krishna go together?",https://www.thespiritualscientist.com/can-material-analytics-about-strategies-and-spiritual-dependence-on-krishna-go-together/
"Damodarashtakam verse 1 line 3_ Prayer for better chanting",https://www.thespiritualscientist.com/damodarashtakam-verse-1-line-3_-prayer-for-better-chanting/
"Damodarashtakam verse 1 line 4_ Prayer for better chanting",https://www.thespiritualscientist.com/damodarashtakam-verse-1-line-4_-prayer-for-better-chanting/
"Damodarashtakam verse 2 line 1_ Prayer for better chanting",https://www.thespiritualscientist.com/damodarashtakam-verse-2-line-1_-prayer-for-better-chanting/
"Damodarashtakam verse 2 line 2_ Prayer for better chanting",https://www.thespiritualscientist.com/damodarashtakam-verse-2-line-2_-prayer-for-better-chanting/
"What does Godhead mean?",https://www.thespiritualscientist.com/what-does-godhead-mean/
"How can we dedicate more of our wealth and time to serve Krishna when those are needed for our family responsibilities?",https://www.thespiritualscientist.com/how-can-we-dedicate-more-of-our-wealth-and-time-to-serve-krishna-when-those-are-needed-for-our-family-responsibilities/
"I was born in another Vaishnava tradition, but I find Krishna consciousness more logical; if I take to Krishna consciousness ,am I being unfaithful to my birth tradition?",https://www.thespiritualscientist.com/i-was-born-in-another-vaishnava-tradition-but-i-find-krishna-consciousness-more-logical-if-i-take-to-krishna-consciousness-am-i-being-unfaithful-to-my-birth-tradition/
"Damodarashtakam verse 2 line 4_ Prayer for better chanting",https://www.thespiritualscientist.com/damodarashtakam-verse-2-line-4_-prayer-for-better-chanting/
"When Sukhdev Goswami is Radharani's parrot, how can he be a monist?",https://www.thespiritualscientist.com/when-sukhdev-goswami-is-radharanis-parrot-how-can-he-be-a-monist/
"Gita Jayanti special_ Gita's message for hope amid hardship",https://www.thespiritualscientist.com/gita-jayanti-special_-gitas-message-for-hope-amid-hardship/
"Animal movie reflections, Do movies change people's behaviour",https://www.thespiritualscientist.com/animal-movie-reflections-do-movies-change-peoples-behaviour/
"70 hour work week_ A Bhagavad-gita perspective",https://www.thespiritualscientist.com/70-hour-work-week_-a-bhagavad-gita-perspective/
"Dunki & the dream of a better life_ A Bhagavad-gita perspective",https://www.thespiritualscientist.com/dunki-the-dream-of-a-better-life_-a-bhagavad-gita-perspective/
"New year resolutions_ 4 principles for greater self-transformation, A Bhagavad-Gita perspective",https://www.thespiritualscientist.com/new-year-resolutions_-4-principles-for-greater-self-transformation-a-bhagavad-gita-perspective/
"South Africa's Economic Collapse A Bhagavad - Gita Perspective?",https://www.thespiritualscientist.com/south-africas-economic-collapse-a-bhagavad-gita-perspective/
"If a gynaecologist is professionally obligated to do abortion, do they get karma?",https://www.thespiritualscientist.com/if-a-gynaecologist-is-professionally-obligated-to-do-abortion-do-they-get-karma/
"Did Bhishma starve Shakuni's family to death, thus making Shakuni plot to destroy Bhishma's family?",https://www.thespiritualscientist.com/did-bhishma-starve-shakunis-family-to-death-thus-making-shakuni-plot-to-destroy-bhishmas-family/
"If problems come upon us simply by our past karma, what is the use of bhakti?",https://www.thespiritualscientist.com/if-problems-come-upon-us-simply-by-our-past-karma-what-is-the-use-of-bhakti/
"This world is a place of distress - does this mean we always have to live in distress?",https://www.thespiritualscientist.com/this-world-is-a-place-of-distress-does-this-mean-we-always-have-to-live-in-distress/
"How could Akrura be a part of a plot to kill Krishna's relative and malign Krishna?",https://www.thespiritualscientist.com/how-could-akrura-be-a-part-of-a-plot-to-kill-krishnas-relative-and-malign-krishna/
"8 Gita course Chp 18 Bhakti-yoga empowers to live fully & purposefully (GEV)",https://www.thespiritualscientist.com/8-gita-course-chp-18-bhakti-yoga-empowers-to-live-fully-purposefully-gev/
"US Presidential debate & dilemma: Making sense with Bhagavad-gita",https://www.thespiritualscientist.com/us-presidential-debate-dilemma-making-sense-with-bhagavad-gita/
"Kalki movie: Three things wrong - Making sense with Bhagavad-gita",https://www.thespiritualscientist.com/kalki-movie-three-things-wrong-making-sense-with-bhagavad-gita/
"India's T20 World Cup Victory & Chokers' tag: Making sense with Bhagavad-gita",https://www.thespiritualscientist.com/indias-t20-world-cup-victory-chokers-tag-making-sense-with-bhagavad-gita/
"Kalki movie - Making sense with Bhagavad-gita",https://www.thespiritualscientist.com/kalki-movie-making-sense-with-bhagavad-gita/
"Indian election results: Making sense through Bhagavad-gita",https://www.thespiritualscientist.com/indian-election-results-making-sense-through-bhagavad-gita/
"Dunki & the dream of a better life: A Bhagavad-gita perspective",https://www.thespiritualscientist.com/dunki-the-dream-of-a-better-life-a-bhagavad-gita-perspective/
"Animal movie reflections, Do movies change people's behaviour?",https://www.thespiritualscientist.com/animal-movie-reflections-do-movies-change-peoples-behaviour-2/
"Sandeep Maheshwari's depression: A Bhagavad-gita perspective on mental health",https://www.thespiritualscientist.com/sandeep-maheshwaris-depression-a-bhagavad-gita-perspective-on-mental-health/
"Isn't repeating the same mantra boring?",https://www.thespiritualscientist.com/addicted-to-newness/
"Can science by its future progress discover spiritual truths?",https://www.thespiritualscientist.com/expand-science-to-meet-spirituality/
"Can Vedic spirituality offer a solution to the current global eco-crisis?",https://www.thespiritualscientist.com/ecology-and-spirituality-2/
"Is spirituality relevant for a globalizing India?",https://www.thespiritualscientist.com/indias-untapped-resource/
"Is Deity worship for less intelligent people?",https://www.thespiritualscientist.com/is-deity-worship-for-the-less-intelligent/
"Why discuss unscientific things like God, soul and rebirth in this scientific age?",https://www.thespiritualscientist.com/isnt-that-unscientific/
"Isn’t scientific knowledge preferable to spiritual knowledge because it doesn’t depend on faith?",https://www.thespiritualscientist.com/science-and-faith/
"Can spirituality help us when we are sick?",https://www.thespiritualscientist.com/sickness-is-spiritual-opportunity/
"What is the purpose of life?",https://www.thespiritualscientist.com/the-purpose-of-life/
"Why can't all of us experience spiritual bliss?",https://www.thespiritualscientist.com/tune-to-the-best-tv/
"What is the Vedic perspective on the current agitation against corruption?",https://www.thespiritualscientist.com/what-is-the-vedic-perspective-on-the-current-agitation-against-corruption/
"TSS 2.0 - Project plan",https://www.thespiritualscientist.com/tss-2-0-project-plan/
"Doesn’t spirituality demand blind faith?",https://www.thespiritualscientist.com/doesnt-spirituality-demand-blind-faith/
"Are Near-Death Experiences (NDEs) hallucinations?",https://www.thespiritualscientist.com/are-near-death-experiences-ndes-hallucinations/
"Are spiritual feelings imaginary or actual?",https://www.thespiritualscientist.com/are-spiritual-feelings-imaginary-or-actual/
"Isn’t chanting an act of blind faith?",https://www.thespiritualscientist.com/isnt-chanting-an-act-of-blind-faith/
"What is the source of consciousness: the brain or the soul?",https://www.thespiritualscientist.com/what-is-the-source-of-consciousness-the-brain-or-the-soul/
"Can robots be conscious?",https://www.thespiritualscientist.com/can-robots-be-conscious/
"If God has designed our world, then why is there so much suffering here?",https://www.thespiritualscientist.com/if-god-has-designed-our-world-then-why-is-there-so-much-suffering-here/
"Are the words dharma and religion synonyms?",https://www.thespiritualscientist.com/are-the-words-dharma-and-religion-synonyms/
"Do animals have souls?",https://www.thespiritualscientist.com/do-animals-have-souls/
"If there is only one God, then why do different spiritualists have differing conceptions of the divine?",https://www.thespiritualscientist.com/if-there-is-only-one-god-then-why-do-different-spiritualists-have-differing-conceptions-of-the-divine/
